source_run,id,name,description,address,city,state,zip,phone,email,website,hours,eligibility,languages,categories,accessibility,source_url,search_category,search_zip,source,processed_at,provider_name,program_name
,9cee7b9e21b0d812,PRIMARY CARE,"GLADSTONE HEALTH CENTER PRIMARY CARE Print & Share X Print & Share Print PDF Provides assessment and treatment for addictions and substance use or abuse. 18911 Portland Avenue Gladstone, OR 97027 Eligibility: Ages 12-18 Hours: Monday-Thursday 8am-7pm, Friday 8am-5pm (503) 655-8471 Get Directions Visit Website Phone/FAX Numbers Main phone (503) 655-8471 INTAKE PROCEDURE: Call to schedule an appointment FEES: Accepts OHP and some private insurance. Sliding scale fees available for uninsured and underinsured patients. Minimum $20 fee due at time of medical appointment for uninsured patients. No one is refused care due to an inability to pay. DOCUMENTS: Insurance card, if applicable LANGUAGES: English, Spanish, interpretation by arrangement AREA SERVED: Clackamas County SITE HOURS: Monday/Tuesday 8am-6pm, Wednesday-Friday 8am-5pm Services: Assessment for Substance Use Disorders Other Services Offered At This Location: HUMAN REPRODUCTION - OREGON REPRODUCTIVE HEALTH PROGRAM CLINIC SPECIALTY MEDICINE - DENTAL CLINIC SPECIALTY MEDICINE - PEDIATRIC CARE If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our k","18911 Portland Avenue Gladstone, OR 97027",Portland Avenue Gladstone,OR,97027,(503) 655-8471,,https://www.211info.org/agency/18385/16962/,,,,"eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/18385/16962/,,,agentic_daemon,2026-05-03T07:51:17.710473,,
,d269c536e2d8a2a6,PEDIATRIC CARE,"GLADSTONE HEALTH CENTER PEDIATRIC CARE Print & Share X Print & Share Print PDF Provides primary medical care for children and youth such as general physicals, vaccinations, treatment of acute and chronic illness, health education, treatment of ADD/ADHD, anxiety and mild to moderate depression. Also assists in applying for the Oregon Health Plan and private insurances on the Federal Health Exchange. 18911 Portland Avenue Gladstone, OR 97027 Eligibility: Ages 0-18 Hours: Monday/Thursday 9am-6pm, Tuesday/Wednesday/Friday 8am-5pm (503) 655-8471 Get Directions Visit Website Phone/FAX Numbers Intake (503) 655-8471 INTAKE PROCEDURE: Call to schedule an appointment. Same day appointments available. FEES: Accepts OHP and some private insurances. Sliding scale fees available for uninsured and underinsured patients. Minimum $20 fee due at time of medical appointment for uninsured patients. No one is refused care due to an inability to pay. DOCUMENTS: Insurance card, if applicable LANGUAGES: English, Spanish, interpretation by arrangement AREA SERVED: Clackamas County SITE HOURS: Monday/Tuesday 8am-6pm, Wednesday-Friday 8am-5pm Services: Childhood Immunization General Medical Care HPV Immuniza","18911 Portland Avenue Gladstone, OR 97027",Portland Avenue Gladstone,OR,97027,(503) 655-8471,,https://www.211info.org/agency/18385/19125/,,,,"eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/18385/19125/,,,agentic_daemon,2026-05-03T08:55:55.620056,,
,9949939de80ab43d,ADDICTION SERVICES,"NORTH BEND ADDICTION SERVICES Print & Share X Print & Share Print PDF Offers a wide range of care for substance use and co-occurring behavioral health disorders. Services include medical detox, residential care, day treatment, outpatient treatment, after care, and medication-assisted treatment. Provides information and guidance in accessing treatment and services. 400 Virginia Avenue Suite 201 North Bend, OR 97459 Eligibility: Unrestricted Hours: Most services: Monday-Friday 8am-5pm Medication-assisted treatment: 7 days per week 6:30am-2:30pm, by appointment only (541) 492-0200 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 492-0200 INTAKE PROCEDURE: Walk in or call for more information FEES: Accepts most major insurance plans, Oregon Health Plan, and Medicare. Offers a sliding scale fee for uninsured patients. DOCUMENTS: Insurance information, if applicable. Proof of income if applying for sliding scale fees. LANGUAGES: English, interpretation or signing by arrangement AREA SERVED: Medication-assisted treatment: Coos County All other services: Coos, Curry, Douglas, and Josephine Counties Services: Comprehensive Outpatient Substance Use Disorder Treatment Medicatio","400 Virginia Avenue Suite 201 North Bend, OR 97459",North Bend,OR,97459,(541) 492-0200,,https://www.211info.org/agency/18386/16553/,,,,"eligibility, hours, intake, phone, service",,https://www.211info.org/agency/18386/16553/,,,agentic_daemon,2026-05-03T07:01:01.789839,,
,581a0b11f76f56ac,YOUTH RESIDENTIAL AND OUTPATIENT,"GRANTS PASS YOUTH RESIDENTIAL AND OUTPATIENT Print & Share X Print & Share Print PDF Offers a wide range of care for substance use and co-occurring behavioral health disorders from residential care to outpatient treatment and after care. Also provides information and guidance in accessing treatment and services. 356 NE Beacon Drive Grants Pass, OR 97526 Eligibility: Youth with addiction and/or co-occurring mental health challenges Hours: 24 hours per day / 7 days per week Get Directions Visit Website Phone/FAX Numbers INTAKE PROCEDURE: Call for information and assessment FEES: Accepts most major insurance plans and Oregon Health Plan. Offers a sliding scale fee for uninsured patients DOCUMENTS: Insurance information, if applicable. Proof of income if applying for sliding scale fees. LANGUAGES: English, interpretation or signing by arrangement AREA SERVED: Coos, Curry, Douglas, and Josephine Counties SITE HOURS: Monday-Friday 8am-5pm Services: Comprehensive Outpatient Substance Use Disorder Treatment * Adolescents Specialized Information and Referral * Drug Use Disorder Issues If you represent this agency, update your listing here . * The community resource directory information is","356 NE Beacon Drive Grants Pass, OR 97526",NE Beacon Drive Grants Pass,OR,97526,,,https://www.211info.org/agency/18387/13834/,,,,"eligibility, hours, intake, mental health, phone, service",,https://www.211info.org/agency/18387/13834/,,,agentic_daemon,2026-05-03T07:51:17.694616,,
,d909a8c3447f848d,ROYAL FAMILY KIDS CAMP,"FOR THE CHILDREN ROYAL FAMILY KIDS CAMP Print & Share X Print & Share Print PDF Provides camps and mentoring programs for children who have experienced abuse, neglect, or abandonment. Offers individual attention with one counselor for every one or two children. Locator Santa Ana, CA 92704 Eligibility: Children ages 6-12 in foster care with an active child welfare case Hours: Monday-Friday 9am-4pm Email (714) 438-2494 Get Directions Visit Website Phone/FAX Numbers Main phone (714) 438-2494 Email Address: [email protected] INTAKE PROCEDURE: Children must be referred by a social worker at the state Department of Human Services. Foster parents can call Royal Family KIDS for information or to help facilitate a connection between the nonprofit and the child's DHS social worker. FEES: None DOCUMENTS: None AREA SERVED: Nationwide Services: Camps * Foster Children Mentoring Programs * Foster Children If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to confirm payment information with the p",,,,,(714) 438-2494,,https://www.211info.org/agency/18553/14000/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/18553/14000/,,,agentic_daemon,2026-05-03T02:04:49.710815,,
,fd68c9580ad1114f,TRIBAL MEMBER SERVICES,"GOVERNMENT OFFICE TRIBAL MEMBER SERVICES Print & Share X Print & Share Print PDF General office for intake and information for services and programs. 1245 Fulton Avenue Coos Bay, OR 97420 Eligibility: Federally recognized tribal members or children of tribal members Hours: Monday-Friday 8am-5pm Email (541) 888-9577 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 888-9577 Toll-free (800) 280-0726 Email Address: [email protected] INTAKE PROCEDURE: Call for information FEES: None DOCUMENTS: None required at intake AREA SERVED: Coos, Curry, Douglas, Lane, and Lincoln Counties Services: Native American General Assistance Specialized Information and Referral * Native American Community Tribal Council Offices Other Services Offered At This Location: HOUSING/SHELTER - DOWN PAYMENT LOAN ASSISTANCE PROGRAM HOUSING/SHELTER - EMERGENCY ASSISTANCE/HOMELESS PREVENTION HOUSING/SHELTER - HOME REPAIR PROGRAM HOUSING/SHELTER - RENTAL ASSISTANCE HOUSING/SHELTER - TRIBAL HOUSING MENTAL HEALTH ASSESSMENT AND TREATMENT - CIRCLES OF HEALING If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. Ho","1245 Fulton Avenue Coos Bay, OR 97420",Fulton Avenue Coos Bay,OR,97420,(541) 888-9577,,https://www.211info.org/agency/18557/20333/,,,,"address, eligibility, hours, housing, intake, mental health, phone, program",,https://www.211info.org/agency/18557/20333/,,,agentic_daemon,2026-05-03T08:07:38.219531,,
,6f8030c171a01cca,CIRCLES OF HEALING,"GOVERNMENT OFFICE CIRCLES OF HEALING Print & Share X Print & Share Print PDF Provides advocacy, information and referrals, support groups, and a crisis line. 1245 Fulton Avenue Coos Bay, OR 97420 Eligibility: Survivors of domestic and intimate partner violence, sexual assault, stalking, and human trafficking. Hours: Hotline: 24 hours per day / 7 days per week Office: Monday-Friday 8am-5pm Email (541) 808-8152 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 808-8152 Alternate (541) 435-7169 Office Email Address: [email protected] INTAKE PROCEDURE: Walk in or call for more information FEES: None DOCUMENTS: None AREA SERVED: Coos, Curry, Douglas, Lane, and Lincoln Counties Services: Domestic Violence Hotlines * Native American Community Domestic Violence Support Groups * Native American Community Sexual Assault Hotlines * Native American Community Other Services Offered At This Location: HOUSING/SHELTER - DOWN PAYMENT LOAN ASSISTANCE PROGRAM HOUSING/SHELTER - EMERGENCY ASSISTANCE/HOMELESS PREVENTION HOUSING/SHELTER - HOME REPAIR PROGRAM HOUSING/SHELTER - RENTAL ASSISTANCE HOUSING/SHELTER - TRIBAL HOUSING INFORMATION SERVICES - TRIBAL MEMBER SERVICES If you represent th","1245 Fulton Avenue Coos Bay, OR 97420",Fulton Avenue Coos Bay,OR,97420,(541) 808-8152,,https://www.211info.org/agency/18557/23301/,,,,"address, eligibility, hours, housing, intake, phone, program, service",,https://www.211info.org/agency/18557/23301/,,,agentic_daemon,2026-05-03T07:51:17.647609,,
,3fd385bfe0b3d050,JOE'S PLACE MINISTRIES,"GRANTS PASS YOUTH CENTER JOE'S PLACE MINISTRIES Print & Share X Print & Share Print PDF Provides a place to connect with others through social activities that include games, events, and outings. Also provides meals, clothing, and personal care products. 1205 Rouge River Highway Grants Pass, OR 97527 Eligibility: Ages 11-18 Hours: Monday-Thursday 3pm-6pm Email (541) 476-4563 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 476-4563 Email Address: [email protected] INTAKE PROCEDURE: Walk in or call for more information FEES: None DOCUMENTS: None required at intake AREA SERVED: Josephine County Services: Community Meals * At Risk Youth General Clothing Provision * At Risk Youth Personal/Grooming Supplies * At Risk Youth Youth Enrichment Programs * At Risk Youth If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to confirm payment information with the provider, if payment is required. 211Info does not rate, recommend or endorse any agency. We simply provide information as","1205 Rouge River Highway Grants Pass, OR 97527",Rouge River Highway Grants Pass,OR,97527,(541) 476-4563,,https://www.211info.org/agency/18661/14099/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/18661/14099/,,,agentic_daemon,2026-05-03T05:12:02.778140,,
,7f355e77bdc870b4,ADVOCACY AND SUPPORT FOR VETERANS,"VETERAN ADVOCATES OF ORE-IDA ADVOCACY AND SUPPORT FOR VETERANS Print & Share X Print & Share Print PDF Offers advocacy, support, and connection by providing space for camaraderie and conversation, a thrift store, military merchandise sales, treat boxes, quilts, cookies for troops, disposal and retirement of old flags, visitation to veterans who are housebound or in nursing homes, and opportunities to amplify veteran voices and stories. 180 W Idaho Avenue Ontario, OR 97914 Eligibility: Veterans, service members, and their families. Volunteering and support is unrestricted. Hours: Monday-Friday 9am-4pm Email (541) 889-1978 33. Get Directions Visit Website Phone/FAX Numbers Main phone (541) 889-1978 Bob Metzger [email protected] Email Address: [email protected] INTAKE PROCEDURE: Walk in, call, or email for more information FEES: None DOCUMENTS: Proof of military service AREA SERVED: Malheur County TRAVEL/LOCATION INFORMATION: Located on W Idaho Avenue, two blocks west of Oregon Street between the Elks and Looks Nu Car Wash. Services: Friendly Outreach Programs * Veterans Military Donations/Relief Programs Military Family Support Groups Veteran Support Groups Other Services Offered At","180 W Idaho Avenue Ontario, OR 97914",W Idaho Avenue Ontario,OR,97914,(541) 889-1978,,https://www.211info.org/agency/18691/14278/,,,,"address, eligibility, food, hours, intake, mental health, phone, program",,https://www.211info.org/agency/18691/14278/,,,agentic_daemon,2026-05-03T05:59:48.819103,,
,8ec1e96122e8fea2,COUNSELING SERVICES,"VETERAN ADVOCATES OF ORE-IDA COUNSELING SERVICES Print & Share X Print & Share Print PDF Provides counseling sessions with a therapist from the Vet Center, an Idaho-based Veterans Affairs program which visits the location regularly. 180 W Idaho Avenue Ontario, OR 97914 Eligibility: Veterans; does not require receipt of VA benefits Hours: Every other Friday Email (541) 889-1978 Get Directions Visit Website Phone/FAX Numbers Office Manager (541) 889-1978 Email Address: [email protected] INTAKE PROCEDURE: Call for appointment FEES: None DOCUMENTS: Proof of veteran status AREA SERVED: Baker, Grant, Harney, and Malheur Counties TRAVEL/LOCATION INFORMATION: Located on W Idaho Avenue, two blocks west of Oregon Street between the Elks and Looks Nu Car Wash. Services: Individual Counseling * Veterans Other Services Offered At This Location: FOOD - VETERAN ADVOCATES OF ORE-IDA FOOD PANTRY INDIVIDUAL AND FAMILY SUPPORT SERVICES - ADVOCACY AND SUPPORT FOR VETERANS If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an","180 W Idaho Avenue Ontario, OR 97914",W Idaho Avenue Ontario,OR,97914,(541) 889-1978,,https://www.211info.org/agency/18691/14910/,,,,"address, eligibility, food, hours, intake, phone, program, service",,https://www.211info.org/agency/18691/14910/,,,agentic_daemon,2026-05-03T07:34:58.881513,,
,f9b44bb64148b546,OREGON MOTHERSCARE AND PERINATAL CARE COORDINATION,"JEFFERSON COUNTY PUBLIC HEALTH OREGON MOTHERSCARE AND PERINATAL CARE COORDINATION Print & Share X Print & Share Print PDF Oregon MothersCare provides prenatal assessments to help women begin the path to prenatal care. Services include pregnancy testing, OHP application assistance, streamlined intake/referral for prenatal care, and dental care referrals. Specialized information and referral also available for WIC, home visitation programs, and other prenatal support services. The Perinatal Care Coordination program offers home visiting and case management services. 500 NE A Street Suite 102 Madras, OR 97741 Eligibility: Oregon MothersCare: Pregnant women at any stage of pregnancy Perinatal Care Coordination: Pregnant women; new moms and babies Hours: Monday-Friday 8am-5pm Email (541) 475-4456 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 475-4456 Email Address: [email protected] INTAKE PROCEDURE: Call for information FEES: None DOCUMENTS: Call for information LANGUAGES: English, Spanish, interpretation by arrangement AREA SERVED: Jefferson County Services: Dental Care Referrals * Pregnant Individuals Navigator Programs * Pregnant Individuals Physician Referrals * P","500 NE A Street Suite 102 Madras, OR 97741",Madras,OR,97741,(541) 475-4456,,https://www.211info.org/agency/1872/1426/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/1872/1426/,,,agentic_daemon,2026-05-03T01:44:00.236899,,
,2daa5021f8117c8e,BABIES FIRST!,"JEFFERSON COUNTY PUBLIC HEALTH BABIES FIRST! Print & Share X Print & Share Print PDF A public health nurse (PHN) home visiting program that partners with families to improve pregnancy, family and child health outcomes. Provides health and developmental screenings, health and nutrition education, infant and child development tips, breastfeeding support, and referrals to community resources that center on the family's needs. 500 NE A Street Suite 102 Madras, OR 97741 Eligibility: Perinatal people, infants and children 0-5, and parent or primary caregivers with a higher risk for health issues. Risk factors may include prematurity, teenage parents, at-risk caregiver, domestic violence, drug-exposed infants. Hours: Monday-Friday 8am-5pm Email (541) 475-4456 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 475-4456 Email Address: [email protected] INTAKE PROCEDURE: Call for information and to register FEES: None DOCUMENTS: None required at intake LANGUAGES: English, Spanish, interpretation by arrangement AREA SERVED: Jefferson County Services: Case/Care Management * Families with Infants/Toddlers Home Based Parenting Education Nutrition Education * Families with Infants/To","500 NE A Street Suite 102 Madras, OR 97741",Madras,OR,97741,(541) 475-4456,,https://www.211info.org/agency/1872/1427/,,,,"address, eligibility, hours, intake, phone, program, resources, service",,https://www.211info.org/agency/1872/1427/,,,agentic_daemon,2026-05-03T01:28:07.037657,,
,e1219750dea59801,"WOMEN, INFANTS, AND CHILDREN SUPPLEMENTAL NUTRITION PROGRAM","JEFFERSON COUNTY PUBLIC HEALTH WOMEN, INFANTS, AND CHILDREN SUPPLEMENTAL NUTRITION PROGRAM Print & Share X Print & Share Print PDF WIC is a public health program designed to improve health outcomes and influence lifetime nutrition and health behaviors for women, infants, and children. Nutrition education classes are provided as part of the program; other services include breastfeeding support, monthly benefits for supplemental nutritious foods, and referrals to community resources. 500 NE A Street Suite 102 Madras, OR 97741 Eligibility: Applicants must meet four criteria to be eligible for WIC: -Live in Oregon (US citizenship is NOT required to participate in WIC) -Be a pregnant, postpartum, or breastfeeding woman, or an infant or child under age 5. Fathers, foster parents, and other guardians can also apply on behalf of a qualifying child. -Have a household income below 185% of the Federal Poverty Level (FPL). Families receiving OHP, SNAP, or TANF are automatically income-eligible for WIC. -Have a nutritional risk (assessed at time of appointment) Hours: Monday-Friday 8am-5pm Email (541) 475-4456 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 475-4456 Email Addres","500 NE A Street Suite 102 Madras, OR 97741",Madras,OR,97741,(541) 475-4456,,https://www.211info.org/agency/1872/1429/,,,,"address, eligibility, food, hours, intake, phone, program, resources",,https://www.211info.org/agency/1872/1429/,,,agentic_daemon,2026-05-03T04:56:10.943854,,
,b7f6108732dc1849,VACCINES AND IMMUNIZATION,"JEFFERSON COUNTY PUBLIC HEALTH VACCINES AND IMMUNIZATION Print & Share X Print & Share Print PDF Provides childhood immunizations and some adult immunizations. Offers influenza (flu) vaccines as they become available each season, along with vaccine information. 500 NE A Street Suite 102 Madras, OR 97741 Eligibility: Unrestricted Hours: Monday-Friday 8am-5pm Email (541) 475-4456 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 475-4456 Email Address: [email protected] INTAKE PROCEDURE: Call for information and to schedule an appointment FEES: Accepts OHP and most private insurance, sliding scale fees offered to uninsured patients. No child will be turned away for inability to pay. DOCUMENTS: Immunization record and insurance information, if available LANGUAGES: English, Spanish, interpretation by arrangement AREA SERVED: Jefferson County Services: Childhood Immunization Flu Vaccines Vaccine Information Other Services Offered At This Location: HEALTH SCREENING/DIAGNOSTIC SERVICES - SCREENWISE-ENROLLING HEALTH SUPPORTIVE SERVICES - OREGON MOTHERSCARE AND PERINATAL CARE COORDINATION HUMAN REPRODUCTION - OREGON REPRODUCTIVE HEALTH PROGRAM CLINIC INDIVIDUAL AND FAMILY SUPP","500 NE A Street Suite 102 Madras, OR 97741",Madras,OR,97741,(541) 475-4456,,https://www.211info.org/agency/1872/1430/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/1872/1430/,,,agentic_daemon,2026-05-03T08:55:55.708672,,
,c26141e8776f8227,CACOON,"JEFFERSON COUNTY PUBLIC HEALTH CACOON Print & Share X Print & Share Print PDF Public health nurse home visiting program that provides support to families with children and youth with special health care needs. Home visitors help families coordinate care for their children, connect with healthcare, community support, and make sure their child’s health team works together. Helps prepare older youth with special health needs for the transition to adulthood. 500 NE A Street Suite 102 Madras, OR 97741 Eligibility: Families with children and youth ages 0-21 with chronic health or developmental conditions Hours: Monday-Friday 8am-5pm Email (541) 475-4456 Get Directions Visit Website Phone/FAX Numbers Main (541) 475-4456 Email Address: [email protected] INTAKE PROCEDURE: Call for information FEES: None DOCUMENTS: None required at intake LANGUAGES: English, Spanish, interpretation by arrangement AREA SERVED: Jefferson County Services: Case/Care Management * Children and Youth With Disabilities/Health Conditions Home Based Parenting Education * Children and Youth With Disabilities/Health Conditions Home/Community Based Developmental Disabilities Programs Specialized Information and Referral","500 NE A Street Suite 102 Madras, OR 97741",Madras,OR,97741,(541) 475-4456,,https://www.211info.org/agency/1872/18199/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/1872/18199/,,,agentic_daemon,2026-05-03T02:20:46.286342,,
,47ddf345ed619524,FAMILY CONNECTS,"JEFFERSON COUNTY PUBLIC HEALTH FAMILY CONNECTS Print & Share X Print & Share Print PDF A nurse visiting program that offers up to four scheduled nurse visits to support families with a newborn. Provides overall health checks, help with feeding and bathing, and support for birthing parents with postpartum depression. Nurses also help connect families with community resources to promote parents’ health and children’s well-being. 500 NE A Street Suite 102 Madras, OR 97741 Eligibility: Birth, adoptive, or resource families with a newborn 0-12 weeks Hours: Varies by site Email (541) 475-4456 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 475-4456 Email Address: [email protected] INTAKE PROCEDURE: Call, email, or visit the website for information or to request a visit if one was not set up at the hospital. FEES: None DOCUMENTS: None LANGUAGES: English, Spanish, interpretation by arrangement AREA SERVED: Jefferson County Services: Breastfeeding Support Programs General Expectant/New Parent Assistance Prenatal/Postnatal Home Visitation Programs Teen Expectant/New Parent Assistance Other Services Offered At This Location: HEALTH SCREENING/DIAGNOSTIC SERVICES - SCREENWISE-EN","500 NE A Street Suite 102 Madras, OR 97741",Madras,OR,97741,(541) 475-4456,,https://www.211info.org/agency/1872/22961/,,,,"address, eligibility, hours, intake, phone, program, resources, service",,https://www.211info.org/agency/1872/22961/,,,agentic_daemon,2026-05-03T01:44:00.235807,,
,68b0545b224b1483,TUBERCULOSIS PROGRAM,"JEFFERSON COUNTY PUBLIC HEALTH TUBERCULOSIS PROGRAM Print & Share X Print & Share Print PDF Identifies and treats tuberculosis (TB) disease. Screens tuberculosis case contacts and provides medical case management for those who test positive. 500 NE A Street Suite 102 Madras, OR 97741 Eligibility: Unrestricted Hours: Monday-Friday 8am-5pm Email (541) 475-4456 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 475-4456 Email Address: [email protected] INTAKE PROCEDURE: Call for information and to schedule an appointment FEES: May vary, insurance will be billed if applicable DOCUMENTS: None required at intake LANGUAGES: English, Spanish, interpretation by arrangement AREA SERVED: Jefferson County Services: Case/Care Management * Tuberculosis Tuberculosis Screening Other Services Offered At This Location: HEALTH SCREENING/DIAGNOSTIC SERVICES - SCREENWISE-ENROLLING HEALTH SUPPORTIVE SERVICES - OREGON MOTHERSCARE AND PERINATAL CARE COORDINATION HUMAN REPRODUCTION - OREGON REPRODUCTIVE HEALTH PROGRAM CLINIC INDIVIDUAL AND FAMILY SUPPORT SERVICES - BABIES FIRST! INDIVIDUAL AND FAMILY SUPPORT SERVICES - CACOON INDIVIDUAL AND FAMILY SUPPORT SERVICES - FAMILY CONNECTS PUBLIC ASSI","500 NE A Street Suite 102 Madras, OR 97741",Madras,OR,97741,(541) 475-4456,,https://www.211info.org/agency/1872/25375/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/1872/25375/,,,agentic_daemon,2026-05-03T09:11:49.059604,,
,04249d713d0e3c85,OREGON REPRODUCTIVE HEALTH PROGRAM CLINIC,"JEFFERSON COUNTY PUBLIC HEALTH OREGON REPRODUCTIVE HEALTH PROGRAM CLINIC Print & Share X Print & Share Print PDF A statewide network of certified health care providers that ensure access to a variety of reproductive health services. Services include annual gynecological exams, pap tests, breast exams, STI screening and treatment. Offers pregnancy testing, birth control counseling, contraception, emergency contraception and abortions. 500 NE A Street Suite 102 Madras, OR 97741 Eligibility: Individuals with an income below 250% FPL Hours: Monday-Friday 8am-5pm Email (541) 475-4456 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 475-4456 Email Address: [email protected] INTAKE PROCEDURE: Call for information and to schedule an appointment. Walk-in appointments available for emergency contraception during regular business hours. FEES: Low cost or free based on service, insurance will be billed if applicable. Sliding scale fees available. DOCUMENTS: None required at intake LANGUAGES: English, Spanish, interpretation by arrangement AREA SERVED: Jefferson County Services: Abortion Referrals Birth Control Counseling Breast Examinations Contraception Emergency Contraception","500 NE A Street Suite 102 Madras, OR 97741",Madras,OR,97741,(541) 475-4456,,https://www.211info.org/agency/1872/6519/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/1872/6519/,,,agentic_daemon,2026-05-03T09:43:35.697440,,
,e0b12db8388a48ea,PREGNANCY SUPPORT SERVICES,"PREGNANCY CENTER PREGNANCY SUPPORT SERVICES Print & Share X Print & Share Print PDF A faith-based organization that provides information and referrals to those experiencing unplanned pregnancies. Services include pregnancy testing, pro-life counseling, early obstetrical ultrasounds, STI testing, parenting & life skills education and support groups through baby's first birthday. Offers parenting groups and classes for parents to participate in and be able to receive baby items, Earn While You Earn and New Mom's Club. Does not recommend or refer to abortion services. 2019 Aero Way #103 Medford, OR 97504 Eligibility: Families who think they may be pregnant, and families who are either pregnant or parenting a newborn. Hours: Monday/Thursday 10am-4pm, Tuesday/Wednesday 10am-7pm Email (541) 772-1921 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 772-1921 Email Address: [email protected] INTAKE PROCEDURE: New patients and clients have an initial 1 to 1.5 hour visit. Walk-ins are welcome, but appointments are highly recommended. FEES: None DOCUMENTS: State ID card or drivers license AREA SERVED: Jackson and Josephine Counties TRAVEL/LOCATION INFORMATION: Off Highway 62, be","2019 Aero Way #103 Medford, OR 97504",Medford,OR,97504,(541) 772-1921,,https://www.211info.org/agency/18721/14173/,,,,"address, eligibility, hours, intake, phone, service",,https://www.211info.org/agency/18721/14173/,,,agentic_daemon,2026-05-03T09:43:35.698609,,
,30cafcc91de8cfc6,RETIRED AND SENIOR VOLUNTEER PROGRAM,"AMERICORPS SENIORS OF LINN, BENTON, AND LINCOLN COUNTIES ALBANY OFFICE RETIRED AND SENIOR VOLUNTEER PROGRAM Print & Share X Print & Share Print PDF Offers volunteer opportunities. Volunteers choose how, where, and how often they want to serve. They receive supplemental insurance while on duty and may be eligible for mileage reimbursement to their volunteer site. Volunteer opportunities include food pantries, advocacy, Medicare counseling, money management, meal delivery, reading with youth, tax preparation, cleaners, and more. 1400 Queen Avenue SE Suite 201 Albany, OR 97322 Eligibility: Age 55 and older, must pass criminal history background check Hours: Varies by service Email (541) 967-8630 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 967-8630 Email Address: [email protected] INTAKE PROCEDURE: Call or visit website for more information FEES: None DOCUMENTS: None AREA SERVED: Benton, Linn, and Lincoln Counties SITE HOURS: Monday-Friday 8am-5pm Services: Senior Corps Volunteer Programs If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call","1400 Queen Avenue SE Suite 201 Albany, OR 97322",Albany,OR,97322,(541) 967-8630,,https://www.211info.org/agency/18744/25037/,,,,"address, eligibility, food, hours, intake, phone, program, service",,https://www.211info.org/agency/18744/25037/,,,agentic_daemon,2026-05-03T05:43:52.942314,,
,3a42571e919d6a12,BACK TO SCHOOL BRIGADE,"OPERATION HOMEFRONT BACK TO SCHOOL BRIGADE Print & Share X Print & Share Print PDF Provides backpacks filled with school supplies. Donations accepted year-round. 17319 San Pedro Avenue Suite 505 San Antonio, TX 78232 Eligibility: Dependent children of: -Post 9/11 wounded, ill, or injured service member of any rank, both currently serving and those no longer serving in the military or -All ranks, Active Duty, Guard and Reserves, any duty status or -Transitioning service members within 12 months of their discharge or retirement date Hours: Varies by location; check website Email (210) 659-7756 Get Directions Visit Website Phone/FAX Numbers Main phone (210) 659-7756 Toll-free (800) 722-6098 Email Address: [email protected] INTAKE PROCEDURE: Call or visit website for more information. Events are listed under the Family Events tab, where nearest location and date can be found by entering state and event type in the Filter by area. FEES: None DOCUMENTS: Proof of military dependency LANGUAGES: English, interpretation or signing by arrangement AREA SERVED: Nationwide Services: School Supplies * Families of Military Personnel/Veterans School Supplies Donation Programs Other Services Offered","17319 San Pedro Avenue Suite 505 San Antonio, TX 78232",San Antonio,TX,78232,(210) 659-7756,,https://www.211info.org/agency/18746/14228/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/18746/14228/,,,agentic_daemon,2026-05-03T05:43:52.951064,,
